146000, 20, 1, 0, 0
147000, 20, 1, 0, 0
148000, 16, 1, 0, 0
149000, 20, 1, 0, 0
150000, 20, 1, 0, 0
151000, 20, 1, 0, 0
152000, 20, 1, 0, 0
153000, 20, 1, 0, 0
154000, 20, 1, 0, 0
155000, 20, 1, 0, 0
156000, 20, 1, 0, 0
157000, 20, 1, 0, 0
158000, 16, 1, 0, 0
159000, 20, 1, 0, 0
160000, 20, 1, 0, 0
161000, 20, 1, 0, 0
162000, 20, 1, 0, 0
163000, 20, 1, 0, 0
164000, 236, 1, 0, 0
165000, 440, 1, 0, 0
166000, 488, 1, 0, 0
167000, 124, 1, 0, 0
168001, 24, 1, 0, 0
169000, 24, 1, 0, 0
170000, 20, 1, 0, 0
171000, 20, 1, 0, 0
172000, 20, 1, 0, 0
173000, 20, 1, 0, 0
174000, 20, 1, 0, 0
175001, 20, 1, 0, 0
176000, 20, 1, 0, 0
177000, 20, 1, 0, 0
178000, 20, 1, 0, 0
179000, 16, 1, 0, 0
180000, 20, 1, 0, 0
181000, 20, 1, 0, 0
182000, 20, 1, 0, 0
183000, 20, 1, 0, 0
184000, 20, 1, 0, 0
185000, 20, 1, 0, 0
186000, 20, 1, 0, 0
187000, 20, 1, 0, 0
188000, 20, 1, 0, 0
189000, 16, 1, 0, 0
190000, 20, 1, 0, 0
191000, 20, 1, 0, 0
192000, 20, 1, 0, 0
193000, 20, 1, 0, 0
194000, 20, 1, 0, 0
195000, 136, 1, 0, 0
196000, 436, 1, 0, 0
197000, 456, 1, 0, 0
198000, 264, 1, 0, 0
199000, 24, 1, 0, 0
200000, 32, 1, 0, 0
201000, 32, 1, 0, 0
202000, 32, 1, 0, 0
203000, 28, 1, 0, 0
204000, 28, 1, 0, 0
205000, 24, 1, 0, 0
206000, 20, 1, 0, 0
207000, 20, 1, 0, 0
208001, 20, 1, 0, 0
209000, 20, 1, 0, 0
210000, 20, 1, 0, 0
211000, 16, 1, 0, 0
212001, 20, 1, 0, 0
213001, 20, 1, 0, 0
214000, 20, 1, 0, 0
215000, 20, 1, 0, 0
216000, 20, 1, 0, 0
217000, 20, 1, 0, 0
218000, 20, 1, 0, 0
219000, 20, 1, 0, 0
220000, 16, 1, 0, 0
221000, 20, 1, 0, 0
222000, 20, 1, 0, 0
223000, 20, 1, 0, 0
224000, 20, 1, 0, 0
225000, 20, 1, 0, 0
226000, 20, 1, 0, 0
227000, 20, 1, 0, 0
228000, 20, 1, 0, 0
229000, 20, 1, 0, 0
230000, 16, 1, 0, 0
231000, 20, 1, 0, 0
232000, 20, 1, 0, 0
233001, 20, 1, 0, 0
234000, 172, 1, 0, 0
235000, 460, 1, 0, 0
236000, 468, 1, 0, 0
237000, 424, 1, 0, 0
238000, 48, 1, 0, 0
239000, 44, 1, 0, 0
240000, 44, 1, 0, 0
241000, 36, 1, 0, 0
242001, 28, 1, 0, 0
243000, 24, 1, 0, 0
244000, 24, 1, 0, 0
245000, 20, 1, 0, 0
246000, 20, 1, 0, 0
247000, 20, 1, 0, 0
248000, 16, 1, 0, 0
249000, 20, 1, 0, 0
250001, 20, 1, 0, 0
251000, 20, 1, 0, 0
252000, 20, 1, 0, 0
253000, 20, 1, 0, 0
254000, 20, 1, 0, 0
255001, 20, 1, 0, 0
256000, 20, 1, 0, 0
257000, 16, 1, 0, 0
258000, 20, 1, 0, 0
259000, 20, 1, 0, 0
260000, 20, 1, 0, 0
261000, 20, 1, 0, 0
262000, 20, 1, 0, 0
263000, 20, 1, 0, 0
264000, 20, 1, 0, 0
265000, 20, 1, 0, 0
266000, 16, 1, 0, 0
267000, 272, 1, 0, 0
268000, 452, 1, 0, 0
269000, 144, 1, 0, 0
270000, 48, 1, 0, 0
271000, 44, 1, 0, 0
272000, 44, 1, 0, 0
273000, 40, 1, 0, 0
274000, 28, 1, 0, 0
275001, 28, 1, 0, 0
276000, 24, 1, 0, 0
277000, 24, 1, 0, 0
278000, 24, 1, 0, 0
279000, 24, 1, 0, 0
280000, 20, 1, 0, 0
281000, 20, 1, 0, 0
282001, 20, 1, 0, 0
283000, 16, 1, 0, 0
284000, 20, 1, 0, 0
285000, 20, 1, 0, 0
286000, 20, 1, 0, 0
287000, 28, 1, 0, 0
288001, 96, 1, 0, 0
289000, 168, 1, 0, 0
290000, 224, 1, 0, 0
291000, 304, 1, 0, 0
292000, 272, 1, 0, 0
293000, 376, 1, 0, 0
294000, 508, 1, 0, 0
295000, 512, 1, 0, 0
296000, 512, 1, 0, 0
297000, 508, 1, 0, 0
298000, 516, 1, 0, 0
299000, 512, 1, 0, 0
300000, 512, 1, 0, 0
301000, 508, 1, 0, 0
302000, 408, 1, 0, 0
303001, 612, 1, 0, 0
304000, 1021, 1, 0, 0
305000, 1761, 1, 0, 0
306000, 4544, 1, 0, 0
307000, 7212, 1, 0, 0
308000, 7007, 1, 0, 0
309000, 10174, 1, 0, 0
310000, 10624, 1, 0, 0
311000, 9993, 1, 0, 0
312000, 16384, 1, 0, 0
313000, 15631, 1, 0, 0
314001, 13312, 1, 0, 0
315000, 5381, 1, 0, 0
316000, 80, 1, 0, 0
318000, 16, 1, 0, 0
319000, 24, 1, 0, 0
320000, 24, 1, 0, 0
321000, 148, 1, 0, 0
322000, 432, 1, 0, 0
323000, 1153, 1, 0, 0
324000, 2944, 1, 0, 0
325000, 12300, 1, 0, 0
326000, 31360, 1, 0, 0
327000, 32128, 1, 0, 0
328000, 23575, 1, 0, 0
329000, 6918, 1, 0, 0
330000, 2688, 1, 0, 0
331000, 1281, 1, 0, 0
332000, 1024, 1, 0, 0
333000, 608, 1, 0, 0
334000, 472, 1, 0, 0
335000, 292, 1, 0, 0
336000, 96, 1, 0, 0
337000, 52, 1, 0, 0
338000, 24, 1, 0, 0
339000, 40, 1, 0, 0
340000, 20, 1, 0, 0
341000, 24, 1, 0, 0
342000, 32, 1, 0, 0
343000, 36, 1, 0, 0
344000, 16, 1, 0, 0
345000, 16, 1, 0, 0
346000, 16, 1, 0, 0
347000, 20, 1, 0, 0
348000, 20, 1, 0, 0
349000, 20, 1, 0, 0
350000, 20, 1, 0, 0
351000, 20, 1, 0, 0
352001, 20, 1, 0, 0
353000, 20, 1, 0, 0
354000, 20, 1, 0, 0
355000, 20, 1, 0, 0
356000, 16, 1, 0, 0
357001, 36, 1, 0, 0
358000, 36, 1, 0, 0
359000, 20, 1, 0, 0
360000, 16, 1, 0, 0
361000, 20, 1, 0, 0
362000, 20, 1, 0, 0
363000, 20, 1, 0, 0
364000, 16, 1, 0, 0
365000, 20, 1, 0, 0
366000, 20, 1, 0, 0
367000, 20, 1, 0, 0
368000, 20, 1, 0, 0
369000, 20, 1, 0, 0
370000, 20, 1, 0, 0
371000, 20, 1, 0, 0
372000, 36, 1, 0, 0
373001, 44, 1, 0, 0
374000, 20, 1, 0, 0
375000, 20, 1, 0, 0
376000, 20, 1, 0, 0
377000, 20, 1, 0, 0
378000, 20, 1, 0, 0
379000, 20, 1, 0, 0
380000, 20, 1, 0, 0
381000, 20, 1, 0, 0
382000, 20, 1, 0, 0
383000, 24, 1, 0, 0
384000, 96, 1, 0, 0
385000, 180, 1, 0, 0
386000, 384, 1, 0, 0
387000, 896, 1, 0, 0
388000, 2688, 1, 0, 0
389000, 5637, 1, 0, 0
390000, 3584, 1, 0, 0
391000, 3456, 1, 0, 0
392001, 2944, 1, 0, 0
393000, 2818, 1, 0, 0
394000, 2944, 1, 0, 0
395001, 2560, 1, 0, 0
396000, 1793, 1, 0, 0
397001, 1536, 1, 0, 0
398000, 1153, 1, 0, 0
399000, 1280, 1, 0, 0
400000, 1025, 1, 0, 0
401000, 1408, 1, 0, 0
402000, 1793, 1, 0, 0
403000, 1792, 1, 0, 0
404000, 1792, 1, 0, 0
405001, 1408, 1, 0, 0
406000, 1281, 1, 0, 0
407000, 1024, 1, 0, 0
408000, 1025, 1, 0, 0
409000, 1244, 1, 0, 0
410000, 956, 1, 0, 0
411000, 1068, 1, 0, 0
412000, 776, 1, 0, 0
413000, 788, 1, 0, 0
414000, 460, 1, 0, 0
415000, 464, 1, 0, 0
416000, 364, 1, 0, 0
417000, 324, 1, 0, 0
418001, 224, 1, 0, 0
419000, 140, 1, 0, 0
420000, 116, 1, 0, 0
421000, 84, 1, 0, 0
422000, 44, 1, 0, 0
423000, 28, 1, 0, 0
424001, 28, 1, 0, 0
425000, 24, 1, 0, 0
426000, 20, 1, 0, 0
427000, 20, 1, 0, 0
428000, 20, 1, 0, 0
429000, 20, 1, 0, 0
430000, 16, 1, 0, 0
431000, 20, 1, 0, 0
432000, 20, 1, 0, 0
433000, 4, 1, 0, 0
447000, 16, 1, 0, 0
448000, 20, 1, 0, 0
449000, 20, 1, 0, 0
450000, 16, 1, 0, 0
451000, 20, 1, 0, 0
452000, 20, 1, 0, 0
453000, 64, 1, 0, 0
454000, 92, 1, 0, 0
455000, 136, 1, 0, 0
456000, 108, 1, 0, 0
457000, 88, 1, 0, 0
458001, 92, 1, 0, 0
459000, 32, 1, 0, 0
460000, 40, 1, 0, 0
461000, 24, 1, 0, 0
462000, 20, 1, 0, 0
463000, 20, 1, 0, 0
464000, 20, 1, 0, 0
465000, 20, 1, 0, 0
466000, 20, 1, 0, 0
467000, 20, 1, 0, 0
468000, 16, 1, 0, 0
469000, 20, 1, 0, 0
470000, 20, 1, 0, 0
471000, 20, 1, 0, 0
472000, 20, 1, 0, 0
473000, 20, 1, 0, 0
474000, 20, 1, 0, 0
475000, 20, 1, 0, 0
476001, 16, 1, 0, 0
477000, 20, 1, 0, 0
478000, 20, 1, 0, 0
479000, 20, 1, 0, 0
480000, 20, 1, 0, 0
481000, 20, 1, 0, 0
482000, 20, 1, 0, 0
483000, 20, 1, 0, 0
484000, 20, 1, 0, 0
485001, 16, 1, 0, 0
486000, 20, 1, 0, 0
487000, 20, 1, 0, 0
488000, 20, 1, 0, 0
489000, 20, 1, 0, 0
490000, 20, 1, 0, 0
491000, 20, 1, 0, 0
492000, 20, 1, 0, 0
493000, 20, 1, 0, 0
494000, 16, 1, 0, 0
495000, 20, 1, 0, 0
496000, 20, 1, 0, 0
497000, 20, 1, 0, 0
498000, 20, 1, 0, 0
499000, 20, 1, 0, 0
500000, 20, 1, 0, 0
501000, 20, 1, 0, 0
502000, 20, 1, 0, 0
503000, 16, 1, 0, 0
504000, 20, 1, 0, 0
505000, 20, 1, 0, 0
506000, 20, 1, 0, 0
507000, 20, 1, 0, 0
508000, 20, 1, 0, 0
509000, 20, 1, 0, 0
510000, 20, 1, 0, 0
511000, 20, 1, 0, 0
512000, 20, 1, 0, 0
513001, 16, 1, 0, 0
514000, 20, 1, 0, 0
515000, 20, 1, 0, 0
516000, 20, 1, 0, 0
517000, 20, 1, 0, 0
518000, 20, 1, 0, 0
519000, 20, 1, 0, 0
520000, 20, 1, 0, 0
521000, 20, 1, 0, 0
522000, 16, 1, 0, 0
523000, 20, 1, 0, 0
524000, 20, 1, 0, 0
525000, 20, 1, 0, 0
526000, 20, 1, 0, 0
527000, 20, 1, 0, 0
528000, 20, 1, 0, 0
529000, 20, 1, 0, 0
530001, 20, 1, 0, 0
531000, 20, 1, 0, 0
532000, 16, 1, 0, 0
533000, 20, 1, 0, 0
534000, 20, 1, 0, 0
535000, 20, 1, 0, 0
536000, 20, 1, 0, 0
537000, 20, 1, 0, 0
538000, 20, 1, 0, 0
539000, 20, 1, 0, 0
540000, 20, 1, 0, 0
541000, 16, 1, 0, 0
542000, 20, 1, 0, 0
543000, 20, 1, 0, 0
544000, 20, 1, 0, 0
545000, 20, 1, 0, 0
546000, 20, 1, 0, 0
547000, 20, 1, 0, 0
548000, 20, 1, 0, 0
549000, 20, 1, 0, 0
550000, 16, 1, 0, 0
551000, 20, 1, 0, 0
552001, 20, 1, 0, 0
553000, 20, 1, 0, 0
554000, 20, 1, 0, 0
555001, 20, 1, 0, 0
556000, 20, 1, 0, 0
557000, 20, 1, 0, 0
558000, 20, 1, 0, 0
559000, 16, 1, 0, 0
560000, 20, 1, 0, 0
561000, 20, 1, 0, 0
562000, 20, 1, 0, 0
563000, 20, 1, 0, 0
564000, 20, 1, 0, 0
565000, 20, 1, 0, 0
566001, 20, 1, 0, 0
567000, 20, 1, 0, 0
568000, 20, 1, 0, 0
569000, 16, 1, 0, 0
570000, 20, 1, 0, 0
571000, 20, 1, 0, 0
572000, 20, 1, 0, 0
573000, 20, 1, 0, 0
574000, 20, 1, 0, 0
575000, 20, 1, 0, 0
576000, 20, 1, 0, 0
577000, 20, 1, 0, 0
578000, 16, 1, 0, 0
579000, 20, 1, 0, 0
580000, 20, 1, 0, 0
581000, 20, 1, 0, 0
582000, 20, 1, 0, 0
583000, 20, 1, 0, 0
584000, 20, 1, 0, 0
585000, 20, 1, 0, 0
586000, 20, 1, 0, 0
587000, 16, 1, 0, 0
588000, 20, 1, 0, 0
589000, 20, 1, 0, 0
590000, 20, 1, 0, 0
591000, 20, 1, 0, 0
592000, 20, 1, 0, 0
593000, 20, 1, 0, 0
594000, 20, 1, 0, 0
595000, 20, 1, 0, 0
596000, 20, 1, 0, 0
597000, 16, 1, 0, 0
598000, 20, 1, 0, 0
599001, 20, 1, 0, 0
600000, 20, 1, 0, 0
601000, 20, 1, 0, 0
602000, 20, 1, 0, 0
603000, 20, 1, 0, 0
604000, 20, 1, 0, 0
605000, 20, 1, 0, 0
606000, 16, 1, 0, 0
607000, 20, 1, 0, 0
608000, 20, 1, 0, 0
609001, 20, 1, 0, 0
610000, 20, 1, 0, 0
611000, 20, 1, 0, 0
612000, 20, 1, 0, 0
613000, 20, 1, 0, 0
614000, 20, 1, 0, 0
615000, 20, 1, 0, 0
616000, 16, 1, 0, 0
617000, 20, 1, 0, 0
618000, 20, 1, 0, 0
619000, 20, 1, 0, 0
620000, 20, 1, 0, 0
621000, 20, 1, 0, 0
622000, 20, 1, 0, 0
623000, 20, 1, 0, 0
624000, 20, 1, 0, 0
625000, 16, 1, 0, 0
626000, 20, 1, 0, 0
627000, 20, 1, 0, 0
628001, 20, 1, 0, 0
629000, 20, 1, 0, 0
630000, 20, 1, 0, 0
631001, 20, 1, 0, 0
632000, 20, 1, 0, 0
633000, 20, 1, 0, 0
634000, 16, 1, 0, 0
635000, 20, 1, 0, 0
636000, 20, 1, 0, 0
637000, 20, 1, 0, 0
638000, 20, 1, 0, 0
639000, 20, 1, 0, 0
640000, 20, 1, 0, 0
641000, 20, 1, 0, 0
642000, 20, 1, 0, 0
643000, 16, 1, 0, 0
644000, 20, 1, 0, 0
645000, 20, 1, 0, 0
646000, 20, 1, 0, 0
647000, 20, 1, 0, 0
648000, 20, 1, 0, 0
649000, 20, 1, 0, 0
650000, 20, 1, 0, 0
651000, 16, 1, 0, 0
652000, 20, 1, 0, 0
653000, 20, 1, 0, 0
654000, 20, 1, 0, 0
655000, 20, 1, 0, 0
656000, 20, 1, 0, 0
657000, 20, 1, 0, 0
658000, 20, 1, 0, 0
659000, 20, 1, 0, 0
660000, 16, 1, 0, 0
661000, 20, 1, 0, 0
662000, 20, 1, 0, 0
663000, 20, 1, 0, 0
664000, 20, 1, 0, 0
665001, 20, 1, 0, 0
666000, 20, 1, 0, 0
667000, 20, 1, 0, 0
668000, 20, 1, 0, 0
669000, 16, 1, 0, 0
670000, 20, 1, 0, 0
671000, 20, 1, 0, 0
672000, 20, 1, 0, 0
673000, 20, 1, 0, 0
674000, 20, 1, 0, 0
675000, 20, 1, 0, 0
676000, 20, 1, 0, 0
677000, 20, 1, 0, 0
678001, 16, 1, 0, 0
679000, 20, 1, 0, 0
680000, 20, 1, 0, 0
681000, 20, 1, 0, 0
682000, 20, 1, 0, 0
683000, 20, 1, 0, 0
684000, 20, 1, 0, 0
685000, 20, 1, 0, 0
686000, 20, 1, 0, 0
687000, 16, 1, 0, 0
688000, 20, 1, 0, 0
689001, 20, 1, 0, 0
690000, 20, 1, 0, 0
691000, 20, 1, 0, 0
692000, 20, 1, 0, 0
693000, 20, 1, 0, 0
694000, 20, 1, 0, 0
695000, 20, 1, 0, 0
696000, 20, 1, 0, 0
697000, 16, 1, 0, 0
698000, 20, 1, 0, 0
699000, 20, 1, 0, 0
700000, 20, 1, 0, 0
701000, 20, 1, 0, 0
702000, 20, 1, 0, 0
703000, 20, 1, 0, 0
704000, 20, 1, 0, 0
705000, 20, 1, 0, 0
706000, 16, 1, 0, 0
707000, 20, 1, 0, 0
708000, 20, 1, 0, 0
709000, 20, 1, 0, 0
710000, 20, 1, 0, 0
711000, 20, 1, 0, 0
712000, 20, 1, 0, 0
713000, 20, 1, 0, 0
714000, 16, 1, 0, 0
715000, 20, 1, 0, 0
716000, 20, 1, 0, 0
717000, 20, 1, 0, 0
718000, 20, 1, 0, 0
719000, 20, 1, 0, 0
720000, 20, 1, 0, 0
721000, 20, 1, 0, 0
722000, 20, 1, 0, 0
723000, 20, 1, 0, 0
724000, 16, 1, 0, 0
725000, 20, 1, 0, 0
726001, 20, 1, 0, 0
727000, 20, 1, 0, 0
728001, 20, 1, 0, 0
729000, 20, 1, 0, 0
730000, 20, 1, 0, 0
731000, 20, 1, 0, 0
732000, 20, 1, 0, 0
733000, 16, 1, 0, 0
734000, 20, 1, 0, 0
735000, 20, 1, 0, 0
736000, 20, 1, 0, 0
737000, 20, 1, 0, 0
738000, 20, 1, 0, 0
739000, 20, 1, 0, 0
740000, 20, 1, 0, 0
741000, 20, 1, 0, 0
742000, 16, 1, 0, 0
743000, 20, 1, 0, 0
744000, 20, 1, 0, 0
745000, 20, 1, 0, 0
746000, 20, 1, 0, 0
747000, 20, 1, 0, 0
748000, 20, 1, 0, 0
749000, 20, 1, 0, 0
750000, 20, 1, 0, 0
751000, 20, 1, 0, 0
752000, 16, 1, 0, 0
753000, 20, 1, 0, 0
754000, 20, 1, 0, 0
755000, 20, 1, 0, 0
756000, 20, 1, 0, 0
757000, 20, 1, 0, 0
758000, 20, 1, 0, 0
759000, 20, 1, 0, 0
760000, 20, 1, 0, 0
761000, 16, 1, 0, 0
762000, 20, 1, 0, 0
763000, 20, 1, 0, 0
764000, 20, 1, 0, 0
765000, 20, 1, 0, 0
766000, 20, 1, 0, 0
767000, 20, 1, 0, 0
768000, 20, 1, 0, 0
769001, 20, 1, 0, 0
770000, 16, 1, 0, 0
771000, 20, 1, 0, 0
772000, 20, 1, 0, 0
773000, 20, 1, 0, 0
774000, 20, 1, 0, 0
775000, 20, 1, 0, 0
776000, 20, 1, 0, 0
777000, 20, 1, 0, 0
778000, 20, 1, 0, 0
779000, 16, 1, 0, 0
780000, 20, 1, 0, 0
781000, 20, 1, 0, 0
782000, 20, 1, 0, 0
783000, 20, 1, 0, 0
784000, 20, 1, 0, 0
785000, 20, 1, 0, 0
786000, 20, 1, 0, 0
787000, 20, 1, 0, 0
788000, 16, 1, 0, 0
789000, 20, 1, 0, 0
790000, 24, 1, 0, 0
791000, 24, 1, 0, 0
792000, 24, 1, 0, 0
793000, 20, 1, 0, 0
794000, 24, 1, 0, 0
795000, 24, 1, 0, 0
796000, 20, 1, 0, 0
797001, 20, 1, 0, 0
798000, 20, 1, 0, 0
799000, 20, 1, 0, 0
800000, 20, 1, 0, 0
801000, 20, 1, 0, 0
802000, 16, 1, 0, 0
803000, 20, 1, 0, 0
804000, 20, 1, 0, 0
805000, 20, 1, 0, 0
806000, 20, 1, 0, 0
807000, 20, 1, 0, 0
808001, 20, 1, 0, 0
809000, 20, 1, 0, 0
810000, 20, 1, 0, 0
811001, 16, 1, 0, 0
812000, 20, 1, 0, 0
813000, 20, 1, 0, 0
814000, 20, 1, 0, 0
815000, 20, 1, 0, 0
816000, 20, 1, 0, 0
817000, 20, 1, 0, 0
818000, 20, 1, 0, 0
819000, 20, 1, 0, 0
820000, 16, 1, 0, 0
821000, 20, 1, 0, 0
822000, 20, 1, 0, 0
823000, 20, 1, 0, 0
824000, 20, 1, 0, 0
825000, 20, 1, 0, 0
826000, 20, 1, 0, 0
827000, 20, 1, 0, 0
828000, 20, 1, 0, 0
829000, 20, 1, 0, 0
830000, 16, 1, 0, 0
831000, 20, 1, 0, 0
832000, 20, 1, 0, 0
833000, 20, 1, 0, 0
834001, 20, 1, 0, 0
835000, 20, 1, 0, 0
836000, 20, 1, 0, 0
837000, 20, 1, 0, 0
838000, 16, 1, 0, 0
839000, 20, 1, 0, 0
840001, 20, 1, 0, 0
841000, 20, 1, 0, 0
842000, 20, 1, 0, 0
843000, 20, 1, 0, 0
844001, 20, 1, 0, 0
845000, 20, 1, 0, 0
846000, 20, 1, 0, 0
847000, 16, 1, 0, 0
848000, 20, 1, 0, 0
849000, 20, 1, 0, 0
850000, 20, 1, 0, 0
851000, 20, 1, 0, 0
852000, 24, 1, 0, 0
853000, 24, 1, 0, 0
854000, 24, 1, 0, 0
855000, 24, 1, 0, 0
856000, 16, 1, 0, 0
857000, 20, 1, 0, 0
858000, 20, 1, 0, 0
859000, 20, 1, 0, 0
860000, 20, 1, 0, 0
861000, 20, 1, 0, 0
862000, 20, 1, 0, 0
863000, 20, 1, 0, 0
864000, 20, 1, 0, 0
865000, 20, 1, 0, 0
866000, 16, 1, 0, 0
867000, 20, 1, 0, 0
868000, 20, 1, 0, 0
869000, 20, 1, 0, 0
870000, 20, 1, 0, 0
871000, 20, 1, 0, 0
872000, 20, 1, 0, 0
873000, 20, 1, 0, 0
874000, 20, 1, 0, 0
875000, 16, 1, 0, 0
876000, 20, 1, 0, 0
877000, 20, 1, 0, 0
878000, 20, 1, 0, 0
879000, 20, 1, 0, 0
880000, 20, 1, 0, 0
881000, 20, 1, 0, 0
882001, 20, 1, 0, 0
883000, 24, 1, 0, 0
884000, 24, 1, 0, 0
885000, 24, 1, 0, 0
886001, 24, 1, 0, 0
887000, 24, 1, 0, 0
888000, 24, 1, 0, 0
889000, 20, 1, 0, 0
890000, 24, 1, 0, 0
891000, 24, 1, 0, 0
892000, 24, 1, 0, 0
893000, 20, 1, 0, 0
894000, 16, 1, 0, 0
895000, 20, 1, 0, 0
896000, 20, 1, 0, 0
897000, 20, 1, 0, 0
898000, 20, 1, 0, 0
899001, 20, 1, 0, 0
900000, 20, 1, 0, 0
901000, 20, 1, 0, 0
902000, 20, 1, 0, 0
903001, 16, 1, 0, 0
904000, 20, 1, 0, 0
905000, 20, 1, 0, 0
906000, 20, 1, 0, 0
907001, 20, 1, 0, 0
908000, 20, 1, 0, 0
909001, 20, 1, 0, 0
910000, 20, 1, 0, 0
911000, 20, 1, 0, 0
912000, 16, 1, 0, 0
913001, 24, 1, 0, 0
914000, 24, 1, 0, 0
915001, 24, 1, 0, 0
916000, 24, 1, 0, 0
917000, 24, 1, 0, 0
918000, 24, 1, 0, 0
919000, 24, 1, 0, 0
920000, 24, 1, 0, 0
921000, 24, 1, 0, 0
922000, 24, 1, 0, 0
923000, 24, 1, 0, 0
924000, 24, 1, 0, 0
925001, 24, 1, 0, 0
926000, 20, 1, 0, 0
927000, 24, 1, 0, 0
928001, 20, 1, 0, 0
929000, 20, 1, 0, 0
930000, 20, 1, 0, 0
931000, 20, 1, 0, 0
932000, 20, 1, 0, 0
933000, 16, 1, 0, 0
934000, 20, 1, 0, 0
935000, 20, 1, 0, 0
936001, 20, 1, 0, 0
937000, 20, 1, 0, 0
938000, 20, 1, 0, 0
939000, 20, 1, 0, 0
940000, 20, 1, 0, 0
941000, 20, 1, 0, 0
942000, 16, 1, 0, 0
943000, 20, 1, 0, 0
944000, 20, 1, 0, 0
